totalWeeklyShareQuantity,issueSymbolIdentifier,issueName,lastUpdateDate,lastReportedDate,tierDescription,initialPublishedDate,tierIdentifier,summaryStartDate,totalNotionalSum,totalWeeklyTradeCount,weekStartDate,MPID,firmCRDNumber,productTypeCode,marketParticipantName,summaryTypeCode
100.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-02,2025-04-29,NMS Tier 2,2025-06-02,T2,2025-04-28,145.0,1,2025-04-28,ICBX,,,ICBX CBX,ATS_W_SMBL_FIRM
13.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-02,2025-05-01,NMS Tier 2,2025-06-02,T2,2025-04-28,18.755,3,2025-04-28,KCGM,,,KCGM VIRTU MATCHIT ATS,ATS_W_SMBL_FIRM
1729.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-02,2025-05-02,NMS Tier 2,2025-06-02,T2,2025-04-28,2453.1,40,2025-04-28,INCR,,,INCR INTELLIGENT CROSS LLC,ATS_W_SMBL_FIRM
500.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-02,2025-05-02,NMS Tier 2,2025-06-02,T2,2025-04-28,700.0,4,2025-04-28,MSPL,,,MSPL MS POOL (ATS-4),ATS_W_SMBL_FIRM
101.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-02,2025-05-01,NMS Tier 2,2025-06-02,T2,2025-04-28,141.455,2,2025-04-28,BNPX,,,BNPX BNPP CORTEX ATS,ATS_W_SMBL_FIRM
99469.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-02,2025-05-02,NMS Tier 2,2025-06-02,T2,2025-04-28,142349.4369,430,2025-04-28,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
99469.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-02,2025-05-02,NMS Tier 2,2025-06-02,T2,2025-04-28,142349.4369,430,2025-04-28,,,UTP,,OTC_W_SMBL
8039.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-02,2025-05-02,NMS Tier 2,2025-06-02,T2,2025-04-28,11445.44,163,2025-04-28,,,UTP,,ATS_W_SMBL
652.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,1675.8,12,2025-03-10,BNPX,,,BNPX BNPP CORTEX ATS,ATS_W_SMBL_FIRM
200.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,384.51,2,2025-03-10,XSTM,,,XSTM CROSSSTREAM,ATS_W_SMBL_FIRM
26271.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,75037.19,205,2025-03-10,INCR,,,INCR INTELLIGENT CROSS LLC,ATS_W_SMBL_FIRM
1110.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,3028.36,22,2025-03-10,CGXS,,,CGXS ONECHRONOS,ATS_W_SMBL_FIRM
129372.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,368725.5,226,2025-03-10,IATS,,,IATS IBKR ATS,ATS_W_SMBL_FIRM
859629.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-17,NMS Tier 2,2025-04-14,T2,2025-03-10,2397097.39958,2633,2025-03-10,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
2219567.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-17,NMS Tier 2,2025-04-14,T2,2025-03-10,6122452.466092,5881,2025-03-10,,,UTP,,OTC_W_SMBL
228143.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,648170.215,1116,2025-03-10,,,UTP,,ATS_W_SMBL
307.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,660.9,8,2025-03-10,CODA,,,CODA CODA,ATS_W_SMBL_FIRM
29909.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,84495.24,268,2025-03-10,UBSA,,,UBSA UBS ATS,ATS_W_SMBL_FIRM
10246.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,29938.485,79,2025-03-10,SGMT,,,SGMT SIGMA X2,ATS_W_SMBL_FIRM
2302.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,6425.99,18,2025-03-10,ITGP,,,ITGP POSIT,ATS_W_SMBL_FIRM
3005.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,8817.175,32,2025-03-10,LATS,,,LATS THE BARCLAYS ATS,ATS_W_SMBL_FIRM
3.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,9.81,1,2025-03-10,IEOS,,,IEOS IBKR EOS ATS,ATS_W_SMBL_FIRM
2693.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,7892.435,29,2025-03-10,ICBX,,,ICBX CBX,ATS_W_SMBL_FIRM
4457.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,12287.665,41,2025-03-10,EBXL,,,EBXL LEVEL ATS,ATS_W_SMBL_FIRM
12014.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,33901.585,84,2025-03-10,MLIX,,,MLIX INSTINCT X,ATS_W_SMBL_FIRM
1400.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,3521.5,8,2025-03-10,MSPL,,,MSPL MS POOL (ATS-4),ATS_W_SMBL_FIRM
497.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,1433.43,5,2025-03-10,BLUE,,,BLUE BOATS,ATS_W_SMBL_FIRM
2156.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,5742.455,26,2025-03-10,KCGM,,,KCGM VIRTU MATCHIT ATS,ATS_W_SMBL_FIRM
1349.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,3564.685,48,2025-03-10,ONEC,,,ONEC CITI-ONE ATS,ATS_W_SMBL_FIRM
200.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,627.5,2,2025-03-10,BIDS,,,BIDS BIDS ATS,ATS_W_SMBL_FIRM
856818.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,2314596.767612,1871,2025-03-10,,116797.0,,CITADEL SECURITIES LLC,OTC_W_SMBL_FIRM
503120.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-14,2025-03-14,NMS Tier 2,2025-04-14,T2,2025-03-10,1410758.2989,1377,2025-03-10,,149823.0,,VIRTU AMERICAS LLC,OTC_W_SMBL_FIRM
1800.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-28,NMS Tier 2,2025-06-30,T2,2025-05-26,1020.505,6,2025-05-26,BNPX,,,BNPX BNPP CORTEX ATS,ATS_W_SMBL_FIRM
60300.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-28,NMS Tier 2,2025-06-30,T2,2025-05-26,40800.9367,156,2025-05-26,LATS,,,LATS THE BARCLAYS ATS,ATS_W_SMBL_FIRM
34594.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,20697.4112,107,2025-05-26,SGMT,,,SGMT SIGMA X2,ATS_W_SMBL_FIRM
4204.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,2320.43,4,2025-05-26,CODA,,,CODA CODA,ATS_W_SMBL_FIRM
2558.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-28,NMS Tier 2,2025-06-30,T2,2025-05-26,1240.63,1,2025-05-26,BLUE,,,BLUE BOATS,ATS_W_SMBL_FIRM
900.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-29,NMS Tier 2,2025-06-30,T2,2025-05-26,609.83,4,2025-05-26,XSTM,,,XSTM CROSSSTREAM,ATS_W_SMBL_FIRM
155992.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,95498.9855,489,2025-05-26,UBSA,,,UBSA UBS ATS,ATS_W_SMBL_FIRM
74342.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,43763.4353,235,2025-05-26,INCR,,,INCR INTELLIGENT CROSS LLC,ATS_W_SMBL_FIRM
37396.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-28,NMS Tier 2,2025-06-30,T2,2025-05-26,23746.367,69,2025-05-26,ICBX,,,ICBX CBX,ATS_W_SMBL_FIRM
3527.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-27,NMS Tier 2,2025-06-30,T2,2025-05-26,1692.6473,21,2025-05-26,CGXS,,,CGXS ONECHRONOS,ATS_W_SMBL_FIRM
2200.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-27,NMS Tier 2,2025-06-30,T2,2025-05-26,1055.78,1,2025-05-26,PURE,,,PURE PURESTREAM,ATS_W_SMBL_FIRM
115367.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-28,NMS Tier 2,2025-06-30,T2,2025-05-26,72536.94115,89,2025-05-26,KCGM,,,KCGM VIRTU MATCHIT ATS,ATS_W_SMBL_FIRM
39355.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,22462.9532,36,2025-05-26,IATS,,,IATS IBKR ATS,ATS_W_SMBL_FIRM
564.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-27,NMS Tier 2,2025-06-30,T2,2025-05-26,383.6284,6,2025-05-26,ONEC,,,ONEC CITI-ONE ATS,ATS_W_SMBL_FIRM
979.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-27,NMS Tier 2,2025-06-30,T2,2025-05-26,554.6429,5,2025-05-26,ITGP,,,ITGP POSIT,ATS_W_SMBL_FIRM
107658.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,67089.037375,253,2025-05-26,EBXL,,,EBXL LEVEL ATS,ATS_W_SMBL_FIRM
76914.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,47864.047,211,2025-05-26,MLIX,,,MLIX INSTINCT X,ATS_W_SMBL_FIRM
3700.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-29,NMS Tier 2,2025-06-30,T2,2025-05-26,2185.11,17,2025-05-26,MSPL,,,MSPL MS POOL (ATS-4),ATS_W_SMBL_FIRM
3343977.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,2166991.447063,2346,2025-05-26,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
4178257.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,2593118.496049,5223,2025-05-26,,149823.0,,VIRTU AMERICAS LLC,OTC_W_SMBL_FIRM
7659426.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,4829530.8538,6764,2025-05-26,,116797.0,,CITADEL SECURITIES LLC,OTC_W_SMBL_FIRM
3386474.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,2194945.7626,3822,2025-05-26,,103782.0,,"JANE STREET CAPITAL, LLC",OTC_W_SMBL_FIRM
732445.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,449838.4438,1068,2025-05-26,,152144.0,,HRT FINANCIAL LP,OTC_W_SMBL_FIRM
19300579.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,12234425.003312,19223,2025-05-26,,,UTP,,OTC_W_SMBL
722350.0,CURR,Currenc Group Inc. Ordinary Shares,2025-06-30,2025-05-30,NMS Tier 2,2025-06-30,T2,2025-05-26,445523.318025,1710,2025-05-26,,,UTP,,ATS_W_SMBL
607.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-28,2025-03-27,NMS Tier 2,2025-04-28,T2,2025-03-24,1018.89,6,2025-03-24,BNPX,,,BNPX BNPP CORTEX ATS,ATS_W_SMBL_FIRM
200.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-28,2025-03-28,NMS Tier 2,2025-04-28,T2,2025-03-24,282.5,2,2025-03-24,XSTM,,,XSTM CROSSSTREAM,ATS_W_SMBL_FIRM
2300.0,CURR,Currenc Group Inc. Ordinary Shares,2025-04-28,2025-03-28,NMS Tier 2,2025-04-28,T2,2025-03-24,3791.0,21,2025-03-24,LATS,,,LATS THE BARCLAYS ATS,ATS_W_SMBL_FIRM
